Страница,Вакансия,Работодатель,Зарплата_сырая,Зарплата_мин,Зарплата_макс,Валюта,До_НДФЛ,Опыт_работы,Город,Ссылка,Описание
5,ML-инженер (LLM),АО ЭДС,"от400 000₽за месяц,на рукиОпыт 3-6 летВыплаты: Два раза в месяц",,,₽,False,Опыт 3-6 лет,"Новосибирск, р-н Советский",https://omsk.hh.ru/vacancy/136531411?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,ML-инженер senior,АО ГНИВЦ,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/133055688?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Senior ML Engineer Guitarist (Audio / Music / Guitar),FunCorp,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Тбилиси,https://omsk.hh.ru/vacancy/135831076?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Senior ML Engineer Guitarist (Audio / Music / Guitar),FunCorp,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Кипр,https://omsk.hh.ru/vacancy/135831077?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Senior ML Engineer Guitarist (Audio / Music / Guitar),FunCorp,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Армения,https://omsk.hh.ru/vacancy/135831078?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Senior ML Engineer Guitarist (Audio / Music / Guitar),FunCorp,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/135831075?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Инженер по искусственному интеллекту (ML engineer/AI engineer),ББР Банк,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Химки,https://omsk.hh.ru/vacancy/136895011?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Преподаватель-практик Data Science,ТОО DataGroup Qazaqstan,"230 000–1 000 000₸за месяц,до вычета налоговОпыт 1-3 годаМожно удалённо",,,₸,True,Опыт 1-3 года,"Астана, улица Сарайшык, 11/1",https://omsk.hh.ru/vacancy/136995684?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,ML-разработчик,StormWall™,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136343799?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,AI/ML-разработчик (Computer Vision + LLM),ТОО OES,"400 000–600 000₸за месяц,на рукиОпыт 3-6 летМожно удалённоВыплаты: Раз в месяц",,,₸,False,Опыт 3-6 лет,Астана,https://omsk.hh.ru/vacancy/136835989?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,ML-инженер / ML Engineer (с пониманием бэкенда),ВкусВилл. Офис,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Пермь,https://omsk.hh.ru/vacancy/136602056?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,ML engineer,IT-Implant,"200 000–280 000₽за месяц,на рукиОпыт 3-6 летМожно удалённо",,,₽,False,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136327915?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Менеджер по качеству ML,Городские сервисы,"от51 000₽за месяц,до вычета налоговБез опытаМожно удалённоВыплаты: Два раза в месяц",,51000.0,₽,True,Без опыта,Волгоград,https://omsk.hh.ru/vacancy/136654173?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Менеджер по качеству ML,Городские сервисы,"от51 000₽за месяц,до вычета налоговБез опытаМожно удалённоВыплаты: Два раза в месяц",,51000.0,₽,True,Без опыта,Воронеж,https://omsk.hh.ru/vacancy/136654174?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Менеджер по качеству ML,Городские сервисы,"от51 000₽за месяц,до вычета налоговБез опытаМожно удалённоВыплаты: Два раза в месяц",,51000.0,₽,True,Без опыта,Краснодар,https://omsk.hh.ru/vacancy/136654175?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Менеджер по качеству ML,Городские сервисы,"от51 000₽за месяц, до вычета налоговБез опытаМожно удалённоВыплаты: Два раза в месяц",,51000.0,₽,True,Без опыта,Нижний Новгород,https://omsk.hh.ru/vacancy/136654176?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,ML Engineer (Middle+/Senior),Loyalty Labs,"до400 000₽за месяц, на рукиОпыт 3-6 летМожно удалённоВыплаты: Раз в месяц",,,₽,False,Опыт 3-6 лет,Санкт-Петербург,https://omsk.hh.ru/vacancy/136655770?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Middle ML-инженер (NLP),Rambler&Co LiveJournal,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136653392?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Data scientist / ML-инженер,IBS,Опыт 1-3 годаМожно удалённо,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136649916?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Тимлид Data Science/ML,ООО ИК СИБИНТЕК,Опыт более 6 лет,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/136028254?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Delivery manager в AI/ML (Антифрод платформа),Альфа-Банк. Центральный офис,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136811201?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,TechLead ML агентного поиска,Сбер. IT,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/135758125?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Младший ML-аналитик (Junior Machine Learning Analyst),ООО Датаюниверс,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136790029?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,"ML Engineer/ML Infrastructure Engineer, направление рекомендательных систем и поиска",X5 Tech,Опыт 3-6 летМожно удалённо,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136718994?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,ML Engineer / AI Agent Engineer,ООО Интеграция Дистрибуция Проекты,Опыт более 6 летМожно удалённо,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/136713468?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Специалист по сбору и валидации видеоданных (AI/ML),Data Light,"от30 000₽за месяц, на рукиБез опытаМожно удалённоВыплаты: Раз в месяц",30000.0,,₽,False,Без опыта,Минск,https://omsk.hh.ru/vacancy/136849738?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Аналитик данных,Kaspi.kz,Опыт 1-3 года,1.0,3.0,,,Опыт 1-3 года,Алматы,https://omsk.hh.ru/vacancy/137446216?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,AI / ML Engineer (LLM),Филиал The Visa Services в г. Москва,"3 000–4 000$за месяц, на рукиОпыт 3-6 летМожно удалённоВыплаты: Раз в месяц",,,$,False,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136589276?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,DevSecOps-инженер (ИИ/ML),ООО Экто,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Москва,https://omsk.hh.ru/vacancy/136586218?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Senior ML инженер,Метр квадратный,Опыт более 6 летМожно удалённо,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/136503010?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Senior ML Engineer,Алабуга. IT,"от337 500₽за месяц, до вычета налоговОпыт 3-6 летВыплаты: Два раза в месяц",,,₽,True,Опыт 3-6 лет,"Елабужский район, особая экономическая зона Алабуга",https://omsk.hh.ru/vacancy/136497929?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Senior ML Engineer,Алабуга. IT,"от337 500₽за месяц, до вычета налоговОпыт 3-6 летВыплаты: Два раза в месяц",,,₽,True,Опыт 3-6 лет,"Елабужский район, особая экономическая зона Алабуга",https://omsk.hh.ru/vacancy/136497930?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Senior ML Engineer,Алабуга. IT,"от337 500₽за месяц, до вычета налоговОпыт 3-6 летВыплаты: Два раза в месяц",,,₽,True,Опыт 3-6 лет,"Елабужский район, особая экономическая зона Алабуга",https://omsk.hh.ru/vacancy/136497931?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Senior ML Engineer,Алабуга. IT,"от337 500₽за месяц, до вычета налоговОпыт 3-6 летВыплаты: Два раза в месяц",,,₽,True,Опыт 3-6 лет,"Елабужский район, особая экономическая зона Алабуга",https://omsk.hh.ru/vacancy/136497932?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,Senior ML Engineer,Алабуга. IT,"от337 500₽за месяц, до вычета налоговОпыт 3-6 летВыплаты: Два раза в месяц",,,₽,True,Опыт 3-6 лет,"Елабужский район, особая экономическая зона Алабуга",https://omsk.hh.ru/vacancy/136497933?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,"Ведущий Data Scientist, Возвраты ML",Ozon Tech,Опыт более 6 летМожно удалённо,6.0,,,,Опыт более 6 лет,Москва,https://omsk.hh.ru/vacancy/136681831?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,"ML Engineer/Аналитик BigData (ML, LLM)",Альфа-Деньги,Опыт 1-3 годаМожно удалённо,1.0,3.0,,,Опыт 1-3 года,Москва,https://omsk.hh.ru/vacancy/136475622?query=ML&hhtmFrom=vacancy_search_list,Не указано
5,ML Developer / ML Engineer (ОАЭ),ООО Соловей и Партнеры,Опыт 3-6 лет,3.0,6.0,,,Опыт 3-6 лет,Дубай,https://omsk.hh.ru/vacancy/136375430?query=ML&hhtmFrom=vacancy_search_list,Не указано
